area_code,area_name,area_of_use,area_south_bound_lat,area_north_bound_lat,area_west_bound_lon,area_east_bound_lon,area_polygon_file_ref,iso_a2_code,iso_a3_code,iso_n_code,remarks,information_source,data_source,revision_date,change_id,deprecated
3779,New Zealand - North Island - Bay of Plenty mc,New Zealand - North Island - Bay of Plenty meridional circuit area.,-39.13,-37.22,175.75,177.23,urn:ogc:def:extent-polygon:EPSG::3779,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.013,0
3780,New Zealand - North Island - Poverty Bay mc,New Zealand - North Island - Poverty Bay meridional circuit area.,-39.04,-37.49,176.73,178.63,urn:ogc:def:extent-polygon:EPSG::3780,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.013,0
3781,New Zealand - North Island - Mount Eden mc,New Zealand - North Island - Mount Eden meridional circuit area.,-39.01,-34.1,171.99,176.12,urn:ogc:def:extent-polygon:EPSG::3781,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.013,0
3782,New Zealand - South Island - Collingwood mc,New Zealand - South Island - Collingwood meridional circuit area.,-41.22,-40.44,172.16,173.13,urn:ogc:def:extent-polygon:EPSG::3782,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.013,0
3783,New Zealand - South Island - Karamea mc,New Zealand - South Island - Karamea meridional circuit area.,-41.49,-40.75,171.96,172.7,urn:ogc:def:extent-polygon:EPSG::3783,,,,,OGP,OGP,2012/02/19,2011.005 2012.027,0
3784,New Zealand - South Island - Nelson mc,New Zealand - South Island - Nelson meridional circuit area.,-42.18,-40.66,172.4,174.08,urn:ogc:def:extent-polygon:EPSG::3784,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.013,0
3785,New Zealand - South Island - Marlborough mc,New Zealand - South Island - Marlborough meridional circuit area.,-42.65,-40.85,172.95,174.46,urn:ogc:def:extent-polygon:EPSG::3785,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.013,0
3786,New Zealand - South Island - Buller mc,New Zealand - South Island - Buller meridional circuit area.,-42.19,-41.42,171.27,172.41,urn:ogc:def:extent-polygon:EPSG::3786,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.013,0
3787,New Zealand - South Island - Grey mc,New Zealand - South Island - Grey meridional circuit area.,-42.74,-41.5,171.15,172.75,urn:ogc:def:extent-polygon:EPSG::3787,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.013,0
3788,New Zealand - South Island - Amuri mc,New Zealand - South Island - Amuri meridional circuit area.,-42.95,-42.09,171.88,173.55,urn:ogc:def:extent-polygon:EPSG::3788,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.013,0
3789,New Zealand - South Island - Hokitika mc,New Zealand - South Island - Hokitika meridional circuit area.,-43.23,-42.41,170.39,171.89,urn:ogc:def:extent-polygon:EPSG::3789,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.013,0
3790,New Zealand - South Island - Mount Pleasant mc,New Zealand - South Island - Mount Pleasant meridional circuit area.,-43.96,-42.69,171.11,173.38,urn:ogc:def:extent-polygon:EPSG::3790,,,,,OGP,OGP,2014/05/01,2011.005 2011.109 2012.027 2014.013,0
3791,New Zealand - South Island - Okarito mc,New Zealand - South Island - Okarito meridional circuit area.,-43.85,-43,169.21,170.89,urn:ogc:def:extent-polygon:EPSG::3791,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.013,0
3792,New Zealand - South Island - Gawler mc,New Zealand - South Island - Gawler meridional circuit area.,-44.25,-43.13,170.68,172.26,urn:ogc:def:extent-polygon:EPSG::3792,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.013,0
3793,New Zealand - South Island - Timaru mc,New Zealand - South Island - Timaru meridional circuit area.,-44.98,-43.35,169.82,171.55,urn:ogc:def:extent-polygon:EPSG::3793,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.013,0
3794,New Zealand - South Island - Jacksons Bay mc,New Zealand - South Island - Jacksons Bay meridional circuit area.,-44.4,-43.67,168.02,170.01,urn:ogc:def:extent-polygon:EPSG::3794,,,,,OGP,OGP,2012/02/19,2011.005 2012.027,0
3795,New Zealand - South Island - Lindis Peak mc,New Zealand - South Island - Lindis Peak meridional circuit area.,-45.4,-43.71,168.62,170.24,urn:ogc:def:extent-polygon:EPSG::3795,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.013,0
3796,New Zealand - South Island - Observation Point mc,New Zealand - South Island - Observation Point meridional circuit area.,-45.82,-44.61,169.77,171.24,urn:ogc:def:extent-polygon:EPSG::3796,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.013,0
3797,New Zealand - South Island - Mount Nicholas mc,New Zealand - South Island - Mount Nicholas meridional circuit area.,-45.58,-44.29,167.72,169.11,urn:ogc:def:extent-polygon:EPSG::3797,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.013,0
3798,New Zealand - South Island - North Taieri mc,New Zealand - South Island - North Taieri meridional circuit area.,-46.73,-45.23,168.64,170.87,urn:ogc:def:extent-polygon:EPSG::3798,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.013,0
3799,New Zealand - South Island - Mount York mc,New Zealand - South Island - Mount York meridional circuit area.,-46.33,-44.53,166.37,168.21,urn:ogc:def:extent-polygon:EPSG::3799,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.013,0
3800,New Zealand - South and Stewart Islands - Bluff mc,"New Zealand - Stewart Island; South Island - Bluff meridional circuit area.",-47.33,-45.33,167.29,168.97,urn:ogc:def:extent-polygon:EPSG::3800,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.012,0
3801,New Zealand - South Island - Bluff vcrs,New Zealand - South Island - Bluff vertical CRS area.,-46.71,-46.26,168.01,168.86,urn:ogc:def:extent-polygon:EPSG::3801,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.012,0
3802,New Zealand - South Island - Nelson vcrs,New Zealand - South Island - north of approximately 42°20'S - Nelson vertical CRS area.,-42.44,-40.44,171.82,174.46,urn:ogc:def:extent-polygon:EPSG::3802,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.012,0
3803,New Zealand - South Island - Dunedin vcrs,New Zealand - South Island - between approximately 44°S and 46°S - Dunedin vertical CRS area.,-46.4,-43.82,167.73,171.28,urn:ogc:def:extent-polygon:EPSG::3803,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2012.060 2014.012,0
3804,New Zealand - South Island - Lyttleton vcrs,New Zealand - South Island - between approximately 41°20'S and 45°S - Lyttleton vertical CRS area.,-44.92,-41.6,168.95,173.77,urn:ogc:def:extent-polygon:EPSG::3804,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2012.060 2014.012,0
3805,"Bonaire, St Eustatius and Saba","Bonaire, St Eustatius and Saba - onshore and offshore.",11.66,17.96,-69.09,-62.76,urn:ogc:def:extent-polygon:EPSG::3805,BQ,BES,535,Formerly part of the Netherlands Antilles.,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2011.015 2011.064 2014.012,0
3806,New Zealand - South Island - Dunedin-Bluff vcrs,New Zealand - South Island - Dunedin-Bluff vertical CRS area.,-46.73,-44.52,166.37,169.95,urn:ogc:def:extent-polygon:EPSG::3806,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.012,0
3807,Curacao,Curaçao - onshore and offshore.,11.66,15.35,-69.55,-68.54,urn:ogc:def:extent-polygon:EPSG::3807,CW,CUW,531,Formerly part of the Netherlands Antilles.,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2011.015 2011.037 2014.012,0
3808,Brazil - 36°W to 30°W offshore,"Brazil - offshore between 36°W and 30°W, southern hemisphere.",-20.11,0,-36,-30,urn:ogc:def:extent-polygon:EPSG::3808,,,,,OGP,OGP,2014/05/01,2011.004 2010.097 2011.021 2011.037 2014.012,0
3809,St Maarten,Sint Maarten - onshore and offshore.,17.81,18.07,-63.3,-62.92,urn:ogc:def:extent-polygon:EPSG::3809,SX,SXM,534,Formerly part of the Netherlands Antilles.,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2011.015 2011.064 2014.012,0
3810,"Caribbean - St Maarten, St Eustatius and Saba - onshore","Caribbean - St Maarten, St Eustatius and Saba - onshore.",17.41,18.07,-63.31,-62.88,urn:ogc:def:extent-polygon:EPSG::3810,,,,Formerly part of the Netherlands Antilles.,OGP,OGP,2014/05/01,2011.015 2011.064 2014.012,0
3811,Chile - 72°W to 66°W,"Chile - 72°W to 66°W, onshore and offshore.",-59.87,-17.5,-72,-66,urn:ogc:def:extent-polygon:EPSG::3811,,,,,OGP,OGP,2014/05/01,2011.018 2011.037 2014.012,0
3812,Nigeria - offshore deep water - east of 6°E,Nigeria - offshore deep water - east of 6°E.,2.61,3.68,6,7.82,urn:ogc:def:extent-polygon:EPSG::3812,,,,,OGP,OGP,2014/05/01,2011.007 2012.042 2014.012,0
3813,"Nigeria - offshore blocks OPL 209, 219 and 220","Nigeria - offshore blocks OPL 209, 219 and 220.",3.25,5.54,4.01,6.96,urn:ogc:def:extent-polygon:EPSG::3813,,,,,OGP,OGP,2014/05/01,2011.007 2012.049 2014.012,0
3814,Nigeria - offshore blocks OML 99-102 and OPL 222 and 223,Nigeria - offshore blocks OML 99-102 and OPL 222 and 223.,3.25,4.51,7.16,8.25,urn:ogc:def:extent-polygon:EPSG::3814,,,,,OGP,OGP,2014/05/01,2011.007 2014.012,0
3815,Nigeria - offshore blocks OPL 209-213 and 316,Nigeria - offshore blocks OPL 209-213 and 316.,4.22,6.31,3.83,5.17,urn:ogc:def:extent-polygon:EPSG::3815,,,,,OGP,OGP,2014/05/01,2011.007 2014.012,0
3816,Nigeria - offshore blocks OPL 217-223,Nigeria - offshore blocks OPL 217-223.,3.24,3.86,5.58,8,urn:ogc:def:extent-polygon:EPSG::3816,,,,,OGP,OGP,2014/05/01,2011.007 2012.049 2014.012,0
3817,"Nigeria - offshore blocks OPL 210, 213, 217 and 218","Nigeria - offshore blocks OPL 210, 213, 217 and 218.",3.24,5.54,4.41,6.29,urn:ogc:def:extent-polygon:EPSG::3817,,,,,OGP,OGP,2014/05/01,2011.007 2012.049 2014.012,0
3818,New Zealand - North Island - Tararu vcrs,New Zealand - North Island - Tararu vertical CRS area.,-37.21,-36.78,175.44,175.99,urn:ogc:def:extent-polygon:EPSG::3818,,,,,OGP,OGP,2014/05/01,2011.005 2012.027 2014.012,0
3819,Nigeria - offshore blocks OPL 215 and 221,Nigeria - offshore blocks OPL 215 and 221.,3.25,4.23,5.02,7.31,urn:ogc:def:extent-polygon:EPSG::3819,,,,,OGP,OGP,2014/05/01,2011.007 2014.012,0
3820,Bonaire - St Eustatius and Saba,"Bonaire, St Eustatius and Saba - St Eustatius and Saba - onshore and offshore.",16.68,17.96,-64.02,-62.76,urn:ogc:def:extent-polygon:EPSG::3820,,,,Formerly part of the Netherlands Antilles.,OGP,OGP,2014/05/01,2011.015 2011.064 2014.012,0
3821,Bonaire,"Bonaire, St Eustatius and Saba - Bonaire - onshore and offshore.",11.66,15.3,-69.09,-67.98,urn:ogc:def:extent-polygon:EPSG::3821,,,,Formerly part of the Netherlands Antilles.,OGP,OGP,2014/05/01,2011.015 2011.037 2014.012,0
3822,Bonaire - onshore,"Bonaire, St Eustatius and Saba - Bonaire - onshore.",11.97,12.36,-68.47,-68.14,urn:ogc:def:extent-polygon:EPSG::3822,,,,Formerly part of the Netherlands Antilles.,OGP,OGP,2011/05/09,2011.015 2011.037,0
3823,Curacao - onshore,Curaçao - onshore.,11.99,12.44,-69.22,-68.69,urn:ogc:def:extent-polygon:EPSG::3823,,,,Formerly part of the Netherlands Antilles.,OGP,OGP,2014/05/01,2011.015 2011.037 2014.012,0
3824,Nigeria - Gongola Basin,Nigeria - onshore - Gongola Basin,8.78,11.63,9.41,12.13,urn:ogc:def:extent-polygon:EPSG::3824,,,,,OGP,OGP,2014/05/01,2011.007 2012.049 2014.012,0
3825,Caribbean - French Antilles west of 60°W,"French Antilles onshore and offshore west of 60°W - Guadeloupe (including Grande Terre, Basse Terre, Marie Galante, Les Saintes, Iles de la Petite Terre, La Desirade, St Barthélemy, and northern St Martin) and Martinique.",14.08,18.32,-63.66,-60,urn:ogc:def:extent-polygon:EPSG::3825,,,,,OGP,OGP,2014/05/01,2011.023 2011.069 2014.012,0
3826,Uruguay - west of 54°W,"Uruguay - west of 54°W, onshore and offshore.",-36.63,-30.09,-58.49,-54,urn:ogc:def:extent-polygon:EPSG::3826,,,,,OGP,OGP,2014/05/01,2011.018 2011.037 2014.012,0
3827,Bolivia - west of 66°W,Bolivia - west of 66°W.,-22.91,-9.77,-69.66,-66,urn:ogc:def:extent-polygon:EPSG::3827,,,,,OGP,OGP,2014/05/01,2011.018 2011.037 2014.012,0
3828,Uruguay - east of 54°W,"Uruguay - east of 54°W, onshore and offshore.",-37.77,-31.9,-54,-50.01,urn:ogc:def:extent-polygon:EPSG::3828,,,,,OGP,OGP,2014/05/01,2011.018 2011.037 2014.012,0
3829,Chile - 78°W to 72°W,"Chile - 78°W to 72°W, onshore and offshore.",-59.36,-18.35,-78,-71.99,urn:ogc:def:extent-polygon:EPSG::3829,,,,,OGP,OGP,2014/05/01,2011.018 2011.037 2014.012,0
3830,"South America - 84°W to 78°W, N hemisphere and SAD69 by country","South America between 84°W and 78°W, northern hemisphere, onshore.",0,2.7,-80.18,-78,urn:ogc:def:extent-polygon:EPSG::3830,,,,,OGP,OGP,2011/05/09,2010.097 2011.037,0
3831,"South America - 84°W to 78°W, S hemisphere and SAD69 by country","South America between 84°W and 78°W, southern hemisphere, onshore.",-10.53,0,-81.41,-78,urn:ogc:def:extent-polygon:EPSG::3831,,,,,OGP,OGP,2014/05/01,2010.097 2011.037 2014.012,0
3832,"South America - 78°W to 72°W, N hemisphere and SAD69 by country","South America between 78°W and 72°W, northern hemisphere, onshore.",0,12.31,-78,-72,urn:ogc:def:extent-polygon:EPSG::3832,,,,,OGP,OGP,2011/05/09,2010.097 2011.037,0
3833,"South America - 78°W to 72°W, S hemisphere and SAD69 by country","Brazil - west of 72°W. In rest of South America between 78°W and 72°W, southern hemisphere onshore north of 45°S.",-45,0,-78,-71.99,urn:ogc:def:extent-polygon:EPSG::3833,,,,,OGP,OGP,2014/05/01,2010.097 2012.070 2014.012,0
3834,"South America - 72°W to 66°W, N hemisphere onshore","South America between 72°W and 66°W, northern hemisphere, onshore, but excluding the area between approximately 0°N, 70°W to 2°N, 70°W to 2°N, 66°W.",0,12.52,-72,-66,urn:ogc:def:extent-polygon:EPSG::3834,,,,,OGP,OGP,2014/05/01,2010.097 2011.037 2014.012,0
3835,"South America - 72°W to 66°W, S hemisphere onshore","Brazil - between 72°W and 66°W, northern and southern hemispheres. In rest of South America between 72°W and 66°W, southern hemisphere onshore north of 45°S.",-45,2.15,-72,-65.99,urn:ogc:def:extent-polygon:EPSG::3835,,,,,OGP,OGP,2014/05/01,2010.097 2012.070 2014.012,0
3836,Peru - east of 72°W,"Peru - east of 72°W, onshore and offshore.",-20.44,-2.14,-72,-68.67,urn:ogc:def:extent-polygon:EPSG::3836,,,,,OGP,OGP,2014/05/01,2011.018 2011.037 2012.060 2012.044 2014.012,0
3837,Peru - 84°W to 78°W,"Peru - between 84°W and 78°W, onshore and offshore.",-17.33,-3.11,-84,-78,urn:ogc:def:extent-polygon:EPSG::3837,,,,,OGP,OGP,2014/05/01,2011.018 2011.037 2014.012,0
3838,Peru - 78°W to 72°W,"Peru - between 78°W and 72°W, onshore and offshore.",-21.05,-0.03,-78,-72,urn:ogc:def:extent-polygon:EPSG::3838,,,,,OGP,OGP,2014/05/01,2011.018 2011.037 2014.012,0
3839,"South America - 66°W to 60°W, N hemisphere and SAD69 by country","South America between 66°W and 60°W, northern hemisphere, onshore, but excluding most of the area south of 4°N.",0.64,11.23,-66,-59.99,urn:ogc:def:extent-polygon:EPSG::3839,,,,,OGP,OGP,2014/05/01,2010.097 2011.037 2014.012,0
3840,"South America - 66°W to 60°W, S hemisphere and SAD69 by country","Brazil - between 66°W and 60°W, northern and southern hemispheres. In rest of South America between 66°W and 60°W, southern hemisphere onshore.",-45,5.28,-66,-59.99,urn:ogc:def:extent-polygon:EPSG::3840,,,,,OGP,OGP,2014/05/01,2010.097 2011.037 2012.070 2014.012,0
3841,"South America - 60°W to 54°W, N hemisphere and SAD69 by country","South America between 60°W and 54°W, northern hemisphere onshore, but excluding most of the area south of approximately 2°N.",1.18,8.6,-60,-54,urn:ogc:def:extent-polygon:EPSG::3841,,,,,OGP,OGP,2014/05/01,2010.097 2011.037 2014.012,0
3842,Brazil - east of 30°W,"Brazil - east of 30°W, northern and southern hemispheres, onshore and offshore.",-23.86,4.26,-30,-25.28,urn:ogc:def:extent-polygon:EPSG::3842,,,,,OGP,OGP,2014/05/01,2010.097 2011.037 2012.070 2014.012,0
3843,Argentina - mainland onshore and offshore TdF,Argentina - mainland onshore and Atlantic offshore Tierra del Fuego.,-54.93,-21.78,-73.59,-53.65,urn:ogc:def:extent-polygon:EPSG::3843,,,,,OGP,OGP,2014/05/01,2011.021 2011.037 2012.060 2014.012,0
3844,Nicaragua - onshore north of 12°48'N,Nicaragua - onshore north of 12°48'N.,12.8,15.03,-87.74,-83.08,urn:ogc:def:extent-polygon:EPSG::3844,,,,,OGP,OGP,2014/05/01,2011.026 2014.012,0
3845,Brazil - SAD69,"Brazil - onshore southeast of a line beginning at the intersection of the 54°W meridian with the northern national boundary then running southwards to 5°S, 54°W, southwestwards to 10°S, 60°W, and southwards to the national boundary. Offshore within 370km of the mainland.",-35.71,7.04,-60.57,-29.03,urn:ogc:def:extent-polygon:EPSG::3845,,,,,OGP,OGP,2011/05/09,2011.021 2011.037 2012.070,1
3846,Greenland - southwest coast south of 63°N,Greenland - onshore southwest coastal area  south of 63°N.,59.74,63,-50.72,-42.52,urn:ogc:def:extent-polygon:EPSG::3846,,,,,OGP,OGP,2014/05/01,2011.034 2011.064 2014.012,0
3847,Nicaragua - onshore south of 12°48'N,Nicaragua - onshore south of 12°48'N.,10.7,12.8,-87.63,-83.42,urn:ogc:def:extent-polygon:EPSG::3847,,,,,OGP,OGP,2014/05/01,2011.026 2014.012,0
3848,"Honduras - onshore north of 14°38'30""N","Honduras - onshore north of 14°38'30""N.",14.64,16.49,-89.23,-83.08,urn:ogc:def:extent-polygon:EPSG::3848,,,,,OGP,OGP,2014/05/01,2011.026 2014.012,0
3849,Costa Rica - onshore and offshore east of 86°30'W,Costa Rica - onshore and offshore east of 86°30'W.,2.21,11.77,-86.5,-81.43,urn:ogc:def:extent-polygon:EPSG::3849,,,,,OGP,OGP,2014/05/01,2011.018 2011.064 2014.012,0
3850,"Honduras - onshore south of 14°38'30""N","Honduras - onshore south of 14°38'30""N.",12.98,14.65,-89.36,-84.4,urn:ogc:def:extent-polygon:EPSG::3850,,,,,OGP,OGP,2014/05/01,2011.026 2014.012,0
3851,Brazil - 36°W to 30°W SAD69,"Brazil - between 36°W and 30°W, northern and southern hemispheres, onshore and offshore within 370km of the mainland.",-20.1,-0.49,-36,-30,urn:ogc:def:extent-polygon:EPSG::3851,,,,,OGP,OGP,2011/05/09,2011.021 2011.037 2012.070,1
3852,USA - 120°W to 114°W onshore,"United States (USA) - between 120°W and 114°W - onshore - Arizona; California; Idaho; Montana;  Nevada; Oregon; Utah; Washington.",32.26,49.01,-120,-114,urn:ogc:def:extent-polygon:EPSG::3852,,,,,OGP,OGP,2014/05/01,2011.041 2014.012,0
3853,Antarctica - McMurdo Sound region,Antarctica - McMurdo Sound region.,-81,-76,153,173,urn:ogc:def:extent-polygon:EPSG::3853,,,,,LINZ,OGP,2011/03/21,2011.027,0
3854,Antarctica - Borchgrevink Coast region,Antarctica - Borchgrevink Coast region.,-76,-73,157,173,urn:ogc:def:extent-polygon:EPSG::3854,,,,,LINZ,OGP,2011/03/21,2011.027,0
3855,Antarctica - Pennell Coast region,Antarctica - Pennell Coast region.,-73,-69.5,160,172,urn:ogc:def:extent-polygon:EPSG::3855,,,,,LINZ,OGP,2011/03/21,2011.027,0
3856,Antarctica - Ross Ice Shelf Region,Antarctica - Ross Ice Shelf Region.,-90,-76,150,-150,urn:ogc:def:extent-polygon:EPSG::3856,,,,Area crosses 180-degree meridian.,LINZ,OGP,2011/03/21,2011.027,0
3857,USA - 126°W to 120°W onshore,"United States (USA) - between 126°W and 120°W - onshore - California; Oregon; Washington.",33.85,49.05,-124.79,-119.99,urn:ogc:def:extent-polygon:EPSG::3857,,,,,OGP,OGP,2014/05/01,2011.041 2014.012,0
3858,Venezuela - east of 66°W,"Venezuela - east of 66°W, onshore and offshore.",0.64,16.75,-66,-58.95,urn:ogc:def:extent-polygon:EPSG::3858,,,,,OGP,OGP,2014/05/01,2011.037 2014.012,0
3859,Venezuela - 72°W and 66°W,"Venezuela - between 72°W and 66°W, onshore and offshore.",0.73,15.64,-72,-66,urn:ogc:def:extent-polygon:EPSG::3859,,,,,OGP,OGP,2014/05/01,2011.037 2012.044 2014.012,0
3860,USA - 102°W to 96°W onshore,"United States (USA) - between 102°W and 96°W - onshore - Iowa; Kansas; Minnesota; Nebraska; North Dakota; Oklahoma; South Dakota; Texas.",25.83,49.01,-102,-95.99,urn:ogc:def:extent-polygon:EPSG::3860,,,,,OGP,OGP,2014/05/01,2011.041 2014.012,0
3861,USA - 96°W to 90°W onshore,"United States (USA) - between 96°W and 90°W - onshore - Arkansas; Illinois; Iowa; Kansas; Louisiana; Michigan; Minnesota; Mississippi; Missouri; Nebraska; Oklahoma; Tennessee; Texas; Wisconsin.",28.42,49.38,-96,-89.99,urn:ogc:def:extent-polygon:EPSG::3861,,,,,OGP,OGP,2014/05/01,2011.041 2011.069 2014.012,0
3862,USA - 90°W to 84°W onshore,"United States (USA) - between 90°W and 84°W - onshore - Alabama; Arkansas; Florida; Georgia; Indiana; Illinois; Kentucky; Louisiana; Michigan; Minnesota; Mississippi; Missouri; North Carolina; Ohio; Tennessee; Wisconsin.",28.85,48.32,-90,-83.99,urn:ogc:def:extent-polygon:EPSG::3862,,,,,OGP,OGP,2014/05/01,2011.041 2011.069 2014.012,0
3863,USA - 84°W to 78°W onshore,"United States (USA) - between 84°W and 78°W - onshore - Florida; Georgia; Maryland; Michigan; New York; North Carolina; Ohio; Pennsylvania; South Carolina; Tennessee; Virginia; West Virginia.",24.41,46.13,-84.01,-78,urn:ogc:def:extent-polygon:EPSG::3863,,,,,OGP,OGP,2014/05/01,2011.041 2011.069 2014.012,0
3864,North America - 126°W to 120°W and NAD83 by country,"North America - between 126°W and 120°W - onshore and offshore. Canada - British Columbia; Northwest Territories; Yukon. United States (USA) - California; Oregon; Washington.",30.54,81.8,-126,-119.99,urn:ogc:def:extent-polygon:EPSG::3864,,,,,OGP,OGP,2014/05/01,2011.043 2014.012,0
3865,Canada - Labrador - 66°W to 63°W,Canada - Labrador - 66°W to 63°W.,51.58,60.52,-66,-63,urn:ogc:def:extent-polygon:EPSG::3865,,,,,OGP,OGP,2014/05/01,2011.051 2011.064 2014.012,0
3866,North America - 132°W to 126°W and NAD83 by country,"North America - between 132°W and 126°W - onshore and offshore. Canada - British Columbia; Northwest Territories; Yukon. United States (USA) - Alaska.",35.38,80.93,-132,-126,urn:ogc:def:extent-polygon:EPSG::3866,,,,,OGP,OGP,2014/05/01,2011.043 2014.012,0
